"","x1","text.x","time.x","name.x","party.x","...1","text.y","time.y","name.y","party.y","for_blm","against_blm","topic_blm"
"706",133851,"#MoreThanEverBefore we need to be kind to one another and stay connected to the people in our lives. You’re not alone in this challenge, or in managing the increased stress it has caused. #MentalHealthAwareness",2020-05-21 21:30:18,"Tim Walz","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"707",40747,"I’m proud to establish a Broadband Working Group to gather input & provide guidance on allocation of CARES Act monies to address serious gaps in broadband coverage across our state. Learn more:
https://governor.alabama.gov/newsroom/2020/06/governor-ivey-announces-broadband-working-group-for-cares-act-funding/… 
@ADECA
 #apolitics",2020-06-25 21:00:33,"Kay Ivey","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"708",121237,"I'm very proud to see Illinois reach a new height on 
@ITIFdc
's index, now #2 in domestic in-migration! We're one of the top destinations for talent around the nation and globe. With a diverse economy and affordable cost of living, it's no surprise why.",2020-10-28 13:30:19,"J. B. Pritzker","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"709",101479,"Frederic Byarm owns and operates Invincible City Farms in Camden. Invincible City recently teamed with the 
@NewJerseyEDA
 to receive a microloan to purchase farm equipment that will allow them to grow and transport fresh fruits and vegetables across Camden and into Bridgeton.",2020-08-17 19:19:55,"Phil Murphy","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"710",102910,"STRENGTHEN EMERGENCY RESPONSE CAPACITY:
Strengthen ability of long-term care care centers to plan, coordinate, and executive effective responses
Create a new and central Long-Term Care Emergency Operations Center to consolidate and strengthen response",2020-06-03 16:47:00,"Phil Murphy","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"711",89248,"Governor DeWine has tested positive for #COVID19. He has no symptoms at this time. Full statement below.",2020-08-06 16:35:01,"Mike DeWine","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"712",12677,"His passionate and powerful voice will be missed greatly at Sunday services and in the halls of our State Legislature, and Arizona is profoundly thankful for his life of service. My sincere condolences go out to his loved ones, parishioners and all who knew him. 4/4",2020-10-26 15:31:41,"Doug Ducey","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"713",63410,"WATCH LIVE: Aug. 6, 2020 COVID19 briefing",2020-08-07 00:24:39,"David Ige","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"714",45939,"Researchers say wearing face masks dramatically reduces transmission rates of COVID-19, and can prevent a second wave of the pandemic.

We’ve all worked too hard and sacrificed too much to go backward. Let’s #MaskUpPA and stop the spread.",2020-06-13 13:00:00,"Tom Wolf","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"715",166053,"When that DC Contact Trace Force rings, that can only mean one thing:

Answer the call, and help us save lives.",2020-10-03 15:00:29,"Muriel Bowser","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"716",103379,"#JerseyStrong",2020-05-14 03:31:56,"Phil Murphy","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"717",103703,"Even with the positive trends we’re seeing, we continue to lose too many residents to #COVID19.

With heavy hearts, we must report an additional 45 deaths from among our New Jersey family. We’ve now lost 7,910 lives to this virus.",2020-05-04 16:18:32,"Phil Murphy","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"718",102149,"Wearing a mask is not about politics. #MaskUpNJ",2020-07-05 14:37:13,"Phil Murphy","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"719",40572,"Masks On, Alabama! 
 @AL_League
 #TogetherAL",2020-08-31 13:56:14,"Kay Ivey","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"720",131546,"As we recover from this pandemic we will continue to help Oklahomans in need & rebuild our economy & our state together.

Read full press release",2020-06-19 23:59:05,"Kevin Stitt","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"721",114274,".
@MOEducation
 & 
@HealthyLivingMo
 have released PPE Guidance for School Nurses, which provides information about acquiring PPE for Missouri Schools.
  
We are also working with schools to distribute 1.8 million cloth masks, and shipments from Jefferson City began last week.",2020-08-21 20:51:42,"Mike Parson","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"722",82754,"I’m so glad your audience tuned in for #RushmoreFireworks! Thanks for covering it.",2020-07-07 16:54:00,"Kristi Noem","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"723",4037,"Big day in Georgia. #GoDawgs & #MixItUp, 
@Braves
!",2020-10-17 15:37:52,"Brian Kemp","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"724",103778,"Brooklyn Sherrill and Sam Halseth are organizing an eBay auction of one-of-a-kind, custom-painted sneakers, and all proceeds will go to the #COVID19 Solidarity Response Fund for the World Health Organization. #NJThanksYou!",2020-05-01 17:20:10,"Phil Murphy","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"725",114223,"Our prayers are with our fellow Americans in the path of #HurricaneLaura. Missouri Task Force One has deployed a Type 4 Water Rescue Task Force, and the 
@Missouri_NG
’s federally funded Civil Support Team has already arrived in Texas. 

Together, America can face any challenge!",2020-08-27 02:49:11,"Mike Parson","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"726",10286,"In North Dakota, we protect the safety of our citizens and the right to protest peacefully. Grateful for the actions of these leaders and law enforcement to ensure both happened yesterday, and for everyone helping with cleanup today. #NDstrong #FargoStrong",2020-05-31 16:34:30,"Doug Burgum","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"727",100623,"Join me live today at 12:00 PM as we announce funding to support our workforce and build a stronger, fairer, more resilient New Jersey.

YouTube: http://youtube.com/njgovernorsoffice… 
Twitter: https://twitter.com/GovMurphy 
Facebook: http://facebook.com/governorphilmurphy…",2020-10-21 13:46:28,"Phil Murphy","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"728",114168,"This summer, I called for a special session to focus on addressing violent crime in Missouri. Yesterday, the House passed two bills that will help support Law Enforcement Officers across our state.",2020-09-03 14:11:59,"Mike Parson","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"729",72199,"Thanks to 
@RepWalorski
 and the 
@WaysMeansCmte
 Worker and Family Support Subcommittee for allowing 
@FSSAIndiana
’s 
@confectionsmd
 to highlight the great work being done in our state to ensure essential childcare is available during the #COVID19 pandemic.",2020-06-24 16:31:20,"Eric Holcomb","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"730",118984,"...and those who have found ways to do their work from home to slow the spread and protect our most vulnerable. (4/6)",2020-09-07 12:54:40,"Phil Scott","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"731",77557,"I spoke with 
@MayorJenny
 and her team about the situation on Capitol Hill. Although unpermitted, and we should remember we are still in a pandemic, the area is largely peaceful. Peaceful protests are fundamentally American, and I am hopeful there will be a peaceful resolution.",2020-06-11 17:25:27,"Jay Inslee","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"732",23594,"CA’s inmate firefighter program is decades-old and has long needed reform.

Inmates who have stood on the frontlines, battling historic fires should not be denied the right to later become a professional firefighter.

Today, I signed #AB2147 that will fix that.",2020-09-11 19:57:26,"Gavin Newsom","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"733",23611,"Tune in now.",2020-09-08 19:05:55,"Gavin Newsom","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"734",45507,"Business resources:
 
 Guidance for businesses and schools: http://governor.pa.gov/covid-19/
 Restaurant self-certification: http://pa.gov/covid/open-and-certified-pennsylvania/…
 Open & Certified Pennsylvania Database:https://spportal.dot.pa.gov/self-certify/pages/self-certify-search.aspx…
 Medical supply portals: http://on.pa.gov/2FNrTKN",2020-09-25 16:01:01,"Tom Wolf","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"735",27978,"May is #mentalhealth awareness month. As I've discussed during our updates, prioritizing your mental health is important for your overall health. It's imperative we #BreakTheStigma & openly discuss this subject. 

#TogetherKy #TeamKentucky #MentalHealthAwareness",2020-05-12 16:30:18,"Andy Beshear","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"736",166408,"Need a test? If your doctor isn’t available or cannot give you one, visit a free, public testing site near you. Then, protect your community by staying home while you await results. 

Here are today’s testing sites.",2020-08-17 12:16:10,"Muriel Bowser","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"737",100582,"Tomorrow is #TakeBackDay – an opportunity to safely and anonymously dispose of expired, unused, or unwanted prescription drugs.
Find a 
@DEAHQ
 site near you: http://takebackday.dea.gov 
Find year-round, 24/7 drop-off sites: http://njconsumeraffairs.gov/meddrop",2020-10-23 20:43:42,"Phil Murphy","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"738",60812,"This is another tool in the toolbox in reducing the spread of COVID-19, and the sooner we work together to box in this virus, the sooner we can get back to work, school, sports, restaurants, and get our state and our economy back on the right track.",2020-07-30 18:11:24,"Tony Evers","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"739",167064,"1/ The District’s reported data for Wednesday, May 20, 2020 includes 237 new positive coronavirus (COVID-19) cases, bringing the District’s overall positive case total to 7,788.",2020-05-21 14:19:25,"Muriel Bowser","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"740",102979,"Just because the calendar says June 15th doesn’t mean that everyone should just go back to what they were doing pre-COVID.

Let’s use common sense for the common good.

Only a successful Stage 2 can get us to Stage 3.",2020-06-01 18:53:52,"Phil Murphy","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"741",30518,"I am happy to announce that based on guidance received over the past week it now appears that we will be able to cover 100% of those currently receiving benefits at a cost of less than $10 million from our existing Unemployment Trust Fund. (/6)",2020-08-18 19:17:57,"Chris Sununu","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"742",45963,"Created a business-to-business portal to allow for protective equipment exchange.
 Urged the USDA to provide funding for PA agriculture.
 
Learn more and find food resources near you at http://agriculture.pa.gov/Food_Security.",2020-06-10 14:06:41,"Tom Wolf","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"743",101377,"Paul and Rich turned to 
@NJEDA
 to secure funds to allow them to build-out their fabrication and installation capabilities and expand their business offerings, including new point-of-purchase displays for local businesses.
 
Dottinger Design is now ready for a strong future.",2020-08-24 17:21:54,"Phil Murphy","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"744",40550,"$300 M in #CARESAct funds will be re-allocated to AL’s Unemployment Insurance Trust Fund. We acted on this so as to not create a burden for our employers that could result in business closures & layoffs of hard-working Alabamians. #alpolitics 
@al_labor",2020-09-10 20:03:05,"Kay Ivey","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"745",23888,"TUNE IN NOW for a #COVID19 update.",2020-05-18 19:01:35,"Gavin Newsom","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"746",146863,"During the month of June, we recognize LGBTQ #PrideMonth . This is an opportunity to celebrate and remember the history of the LGBTQ community and show support and appreciation for LGBTQ Delawareans.",2020-06-03 22:55:13,"John Carney","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"747",27182,"I joined 
@Booker4KY
 & Executive Secretary Brown to respond to the grand jury report on the death of Breonna Taylor. While I cannot control the decision made – I called for more information to be released because those hurting deserve the facts. Full video: https://bit.ly/32WZL0w",2020-09-23 22:02:20,"Andy Beshear","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"748",114680,"July 4, 1776: Continental Congress ratified the Declaration of Independence.

""...And for the support of this Declaration, with a firm reliance on the protection of divine Providence, we mutually pledge to each other our Lives, our Fortunes and our sacred Honor."" #4thofJuly",2020-07-04 12:13:00,"Mike Parson","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"749",45949,"If your regular unemployment compensation benefits have expired, you could be eligible for the Pandemic Emergency Unemployment Compensation program.

Find out more and apply today: http://on.pa.gov/3fbLqR5",2020-06-12 14:00:00,"Tom Wolf","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"750",166518,"Thanks, Obama. 

#DCStatehoodNow",2020-07-30 21:11:48,"Muriel Bowser","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"751",77393,"Last week, I reduced the allowable size of weddings and funerals and prohibited receptions to slow the spread of COVID-19.

Those rules will now take effect at 12:01 AM on Monday, August 10th.",2020-07-27 23:08:31,"Jay Inslee","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"752",159474,"Learn more from 
@MassEEA
 and 
@MassHHS
 about aerial spraying beginning today over areas that are at risk for #EEE
And learn about how to protect yourself from mosquito-borne illnesses: http://mass.gov/MosquitoesAndTicks…",2020-08-10 18:56:31,"Charlie Baker","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"753",102467,"The first American killed in our nation’s first fight for independence and liberty, in 1770, was a Black man, Crispus Attucks. 

How have we honored that legacy?",2020-06-19 21:11:06,"Phil Murphy","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"754",146921,"I'll be joining 
@wolfblitzer
 on 
@CNNSitRoom
 soon. 

Watch live: https://go.cnn.com/?stream=cnn",2020-05-20 21:00:15,"John Carney","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"755",103331,"UPDATE: We have 1,297 new positive #COVID19 cases, bringing our total to 143,905.
• Atlantic: 1,678
• Bergen: 17,195
• Burlington: 3,849
• Camden: 5,255
• Cape May: 487
• Cumberland: 1,488
• Essex: 15,953
• Gloucester: 1,788
• Hudson: 17,237
• Hunterdon: 777",2020-05-15 17:48:30,"Phil Murphy","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"756",149538,"We need to keep 
@JoniErnst
 in the United States Senate!",2020-10-08 15:51:12,"Kim Reynolds","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"757",135529,"As a survivor and a mother, it pains me to see how these new rules will water down Title IX protections for our students, which is why I am partnering with 
@dananessel
 in defending Title IX.
Read the full statement below",2020-06-05 14:42:06,"Gretchen Whitmer","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"758",82808,"My approach to this virus was to provide South Dakotans with all the information I could and then TRUST them to exercise their freedom to make the best decisions for themselves and their families. (3/4)",2020-06-08 19:33:30,"Kristi Noem","Republican",NA,NA,NA,NA,NA,NA,NA,NA
