,x1,text,time,name,party,for_blm,against_blm,topic_blm
525,114166,"PASSED: HB 66 – Creates a pretrial Witness Protection Fund where law enforcement agencies can provide resources for the security of victims and witnesses and their immediate families. Thank you to Rep. Jon Patterson and Senator 
@LuetkemeyerTony
 for passing this legislation.",2020-09-03 14:12:00,Mike Parson,Republican,0,0,0
526,114199,"SB 600, sponsored by Sen. 
@LuetkemeyerTony
, to help address violent crime in Missouri. This legislation gives law enforcement agencies the ability to prosecute street gang members or other criminal conspirators in a single indictment.",2020-08-28 17:08:35,Mike Parson,Republican,0,1,1
527,114291,"Our Missouri Peace Officer Standards and Training (POST) Commission wants public feedback on law enforcement training and the disciplinary process. 
The public survey is open until Aug. 26, 2020.

Share your thoughts: https://surveymonkey.com/r/LETraining_Public?fbclid=IwAR0z3FZtj62xKDG9cyTLfMGl2XCMZzKt4LCxiiGoOBGIazPHGjhNhSpDAaY…",2020-08-20 14:34:15,Mike Parson,Republican,1,0,1
528,114370,"I am expanding the call to our special session on violent crime to include a new provision to assist with the growing backlog of murder cases in St. Louis. 

These victims and their families deserve justice.",2020-08-11 1:45:00,Mike Parson,Republican,0,1,1
529,114372,"Innocent lives are being lost, futures cut short, and families are hurting. This is unacceptable, and I cannot stand on the sidelines and watch innocent people continue to be killed. These victims and their families deserve justice, we must hold violent criminals accountable.",2020-08-10 22:14:00,Mike Parson,Republican,0,1,1
530,114373,"The Attorney General will be able to prosecute cases only if:
- 90 or more days have passed,
- The chief law enforcement officer makes the request of the Attorney General,
- AND the Circuit Attorney has not yet filed charges.",2020-08-10 21:27:41,Mike Parson,Republican,0,1,1
531,114377,"The 
@SLMPD
 reports that only 33 homicide cases have been charged so far this year out of 161 murders. Only 40 cases were charged in 2019 out 194, and 61 in 2018 out of 186.

This demonstrates a disturbing trend of not going after murderers, which deprives victims of justice.",2020-08-10 21:15:10,Mike Parson,Republican,0,0,0
532,114401,"2a. This bipartisan initiative was endorsed by Mayor 
@LydaKrewson
, 
@MayorLucasKC
, Springfield Mayor Ken McClure, Mayor 
@BNTreece
, 
@kcpolice
, 
@SLMPD
, Missouri Sheriffs Association, Missouri Police Chiefs, 
@MissouriFOP
, and the Missouri Association of Prosecuting Attorneys.",2020-08-07 20:45:29,Mike Parson,Republican,0,0,0
533,114402,2. Witness Protection Fund – Creates a Witness Protection Fund to provide resources to law enforcement in the event that victims or witnesses need to be protected.,2020-08-07 20:39:53,Mike Parson,Republican,0,0,0
534,114404,"The six priorities of Senate Bill 1:

1. Police and Public Safety Employee Residency Requirements for St. Louis – Eliminates the residency requirement for St. Louis law enforcement and other public safety employees in the City of St. Louis.",2020-08-07 20:39:32,Mike Parson,Republican,0,1,1
535,114499,"Great to meet with President Kelli Lowe of the National 
@policewives
 Association and other law enforcement spouses this afternoon.

Teresa and I want these spouses and their families to know that we stand behind them and support our law enforcement officers!
#BacktheBlue",2020-07-28 19:13:09,Mike Parson,Republican,0,1,1
536,114524,"If we are to change violent criminal acts across our state, we must work together. We must support our law enforcement officers, and we must start prioritizing the prevention of violent crime.",2020-07-24 15:28:30,Mike Parson,Republican,0,1,1
537,114530,"This afternoon, 
@MoPublicSafety
 Director Sandy Karsten and I met with local leaders in Cape Girardeau to talk about the upcoming special session on violent crime.

If we are to change violent criminal acts across our state, we must support our law enforcement and work together!",2020-07-23 18:48:56,Mike Parson,Republican,0,1,1
538,114531,"Just wrapped up our first of three meetings today regarding violent crime & special session. We met with Columbia & Boone County officials, law enforcement, and other local leaders.

We MUST hold violent criminals accountable, and we cannot wait until next year to find solutions!",2020-07-23 16:19:23,Mike Parson,Republican,0,1,1
539,114562,"We have a serious problem with violent crime in Missouri that MUST be addressed.

This week, 
@MoPublicSafety
 Director Sandy Karsten and I are meeting with local leaders and law enforcement officials across the state. Looking forward to being in Kansas City and Springfield today.",2020-07-20 18:17:00,Mike Parson,Republican,0,1,1
540,114568,"If there was ever a time to stand up for law enforcement, now is the time. These men and women made the ultimate sacrifice. They should be honored and remembered, not demoralized.

This is unacceptable. It is wrong, and it will NOT be tolerated.",2020-07-18 15:16:38,Mike Parson,Republican,0,1,1
541,114590,Police and Public Safety Employee Residency Requirements for St. Louis – The proposal to be considered would eliminate the residency requirement for St. Louis law enforcement so long as the officer lives within an hour of the city.,2020-07-15 20:37:02,Mike Parson,Republican,0,1,1
542,114621,"Met with Chief Rick Smith and some of the 
@kcpolice
 force this afternoon to thank them for their service.

After I served 22yrs in law enforcement, 
@FirstLadyTeresa
 and I know firsthand the challenges of being a law enforcement family. #BacktheBlue",2020-07-13 22:06:00,Mike Parson,Republican,0,1,1
543,114631,"This legislation holds violent offenders accountable for their actions and is a major step towards safety and justice for our communities. 

We must continue working together to identify solutions, address crime, and keep Missourians safe.",2020-07-10 21:18:51,Mike Parson,Republican,0,0,0
544,114649,"As Governor and a former law enforcement officer for 22 years, protecting the citizens of our state is of the utmost importance. SB 600 holds violent offenders accountable for their actions and is a major step towards safety & justice for our communities.",2020-07-09 17:50:31,Mike Parson,Republican,0,1,1
547,114665,"SB 600 holds violent offenders accountable for their actions and is a major step towards safety and justice for our communities. We must continue working together to identify solutions, address crime, and keep Missourians safe.",2020-07-07 14:15:25,Mike Parson,Republican,0,0,0
548,114668,"Today, I will be signing SB 600 relating to dangerous felonies in Missouri. This legislation is a large step towards safety and justice for our communities. 

However, there is A LOT more to be done. These tools are just the beginning of the work that needs to be done.",2020-07-06 20:27:34,Mike Parson,Republican,0,0,0
549,114677,"Traveled to Truman Medical Center in KC to show our support for the injured officer who was shot Friday night.

I want the officer, his family, and fellow officers to know, on behalf of all Missourians, we stand behind them & support our law enforcement officers. #BacktheBlue",2020-07-06 2:14:09,Mike Parson,Republican,0,1,1
550,114686,"This afternoon, two law enforcement officers in the Kansas City region were shot. One is in very serious condition. Please join Teresa and me in praying for these officers and their families. #BackTheBlue",2020-07-02 23:44:08,Mike Parson,Republican,0,1,1
551,114753,"Met with the Peace Officer Standards and Training (POST) Commissioners and 
@MoPublicSafety
 this afternoon in Jefferson City. The Missouri POST Commission establishes standards for law enforcement officer basic training & continuing education.",2020-06-23 22:24:01,Mike Parson,Republican,0,0,1
552,114839,"Groups in attendance:
• Black Lives Matter KC
• “Expect Us” (STL)
• Action STL
• Black Kansas City Family
• Columbia clergy
 
We‘ll have follow up meetings soon to discuss many of these issues in detail. While we won’t agree on everything, I appreciate their time with us.",2020-06-11 22:45:17,Mike Parson,Republican,1,0,1
553,114840,"This afternoon, I met with leaders from STL, KC & COMO. Many are young activists who are leading protests across the state.
 
I listened to them explain the issues behind their protests and their ideas about how we can move Missouri forward.",2020-06-11 22:45:16,Mike Parson,Republican,1,0,1
554,114871,"There is NO ROOM for racism in Missouri, and if we are to truly make a difference in our society, it is going to take ALL of us listening to one another and working together for a greater cause.",2020-06-09 20:05:35,Mike Parson,Republican,1,0,1
555,114874,"As a former law enforcement officer, I know how difficult this job can be, especially right now.

These are challenging times for our state and nation, but I want you to know that we support you and appreciate all that you do for the people of this state.",2020-06-09 20:01:44,Mike Parson,Republican,0,1,1
556,114875,"We’re glad to have all of our 
@Missouri_NG
 troops back home in Missouri.

I also want to thank all of our local law enforcement officers, sheriffs, 
@MSHPTrooperGHQ
, 
@Missouri_NG
, and everyone who has been involved in keeping Missourians safe over the past couple of weeks.",2020-06-09 20:01:43,Mike Parson,Republican,0,1,1
