,x1,text,time,name,party,for_blm,against_blm
591,101460,"TRAVEL ADVISORY UPDATE
Travelers to New Jersey from 35 states and territories are being advised to observe a 14-day self-quarantine period.

To learn more, please visit http://covid19.nj.gov/travel.",2020-08-19 17:06:25,Phil Murphy,Democratic,NA,NA
788,101450,"We remember Tony Whalen, who spent the past 17 years working for Sanofi in Bridgewater. Tony’s legacy will be in his selfless community service, as a generous and outgoing neighbor. Tony leaves behind his wife and two children, along with many other loved ones. May God bless him.",2020-08-19 17:17:03,Phil Murphy,Democratic,NA,NA
78,101449,"We remember Nelcie Williams, who came to New Jersey as a member of the U.S. Women’s Army Corp in 1949, and was honorably discharged as a 1st Lieutenant. Nelcie took a special delight in traveling, but dedicated her time at home to her family and her church. May God bless her.",2020-08-19 17:18:02,Phil Murphy,Democratic,NA,NA
640,114301,"We have to be able to move forward while still protecting public health, and by working together, we can and we will do both.",2020-08-19 17:34:57,Mike Parson,Republican,NA,NA
211,77328,"I’m declaring a state of emergency to help combat wildfires burning across Washington.
 
This will allow the 
@WANationalGuard
 to assist 
@waDNR
 in protecting our communities and natural resources from these fires.",2020-08-19 19:08:57,Jay Inslee,Democratic,NA,NA
265,72010,"Twelve institutions of higher education will receive more than $11 million. This money will fund specialized training to better support parents & families, students with special needs, English learners, & provide social-emotional learning resources during virtual/remote learning.",2020-08-19 20:02:04,Eric Holcomb,Republican,NA,NA
81,43626,"FEMA quickly approved Idaho's application to participate in President Trump's new lost wages program. Thank you, President Trump! The program is part of a comprehensive approach to our economic rebound. 
@WhiteHouse
 @realDonaldTrump",2020-08-19 20:26:21,Brad Little,Republican,NA,NA
820,166382,LIVE: Virtual Community TeleTown Hall on DCFACES working group.,2020-08-19 21:01:00,Muriel Bowser,Democratic,NA,NA
79,29008,"Last night, the Capitol was lit in yellow to celebrate the centennial of Tennessee's decision to ratify the #19thAmendment—granting women the constitutional right to vote. The Capitol lights will remain yellow through August 26th.",2020-08-20 0:00:51,Bill Lee,Republican,NA,NA
273,77325,"WATCH: I'm holding a press conference today at 10:30 AM. 

Tune in live: https://tvw.org/watch/?clientID=9375922947&eventID=2020081040…",2020-08-20 15:29:17,Jay Inslee,Democratic,NA,NA
976,86816,"This morning I was saddened to hear of the passing of Olathe Mayor Michael Copeland. Mayor Copeland served his community with honor and integrity for nearly 20 years. I offer my condolences to the Mayor's family, friends, and the Olathe community during this difficult time.",2020-08-20 16:06:31,Laura Kelly,Democratic,NA,NA
426,89100,"Also since Tuesday, three new counties have signed up to participate in 
@ImaginationOhio
! 
 Crawford
 Mercer
 Van Wert

We are grateful for these new partners!",2020-08-20 18:03:22,Mike DeWine,Republican,NA,NA
545,89082,"Live now on http://ohiochannel.org: Jeff Greenly, superintendent of Belpre City Schools in Washington County, is discussing #BackToSchool plans for his district.",2020-08-20 18:28:42,Mike DeWine,Republican,NA,NA
152,89069,"I’m also asking the 
@OhioBWC
 Board to vote to distribute a second round of face coverings to Ohio employers and their workforce. They’ve already shipped 20.6 million masks to 197,000 employers and their workforce since May.",2020-08-20 18:54:14,Mike DeWine,Republican,NA,NA
915,77320,"We know what we need to do. 
We see the results when we do it. 
We know the stakes if we don’t. 

Keep it up.

#MaskUpWA",2020-08-20 21:24:45,Jay Inslee,Democratic,NA,NA
133,119036,"Agriculture and maintaining a strong dairy sector is critical to Vermont’s rural economy, and these dollars will keep our eye on the future. We’re so grateful for 
@SenatorLeahy
’s leadership in creating these innovative programs and bringing them to Vermont.",2020-08-20 22:28:30,Phil Scott,Republican,NA,NA
1,23651,"Decency, science, democracy. They're all on the ballot. Who we are as a nation. What we stand for. Most importantly, who we want to be. — 
@JoeBiden
 

VOTE.",2020-08-21 2:57:08,Gavin Newsom,Democratic,NA,NA
340,121576,"With these principles as a starting point, we'll ensure any legislation on energy includes robust consumer protections as we work to increase transparency & restore the public’s faith in this process. I'll be an advocate for ratepayers so they finally have a seat at the table.",2020-08-21 17:55:09,J. B. Pritzker,Democratic,NA,NA
644,114276,"The Dept of 
@MissouriRevenue
 is also operating a new, temporary phone-in vehicle registration renewal service to further assist customers. To renew license plates over the phone, customers can call 573-751-1957, Monday - Friday, 8 a.m. to 4:30 p.m., to see if they are eligible.",2020-08-21 19:09:43,Mike Parson,Republican,NA,NA
212,149563,"Clearing storm debris this morning with the Lang Family and 
@HinsonAshley
. #derecho2020",2020-08-22 15:23:13,Kim Reynolds,Republican,NA,NA
386,153556,Now is the time to make sure that you and your family are prepared for whatever Tropical Storms Marco and Laura may bring. #lagov #lawx #TSLaura #TSMarco,2020-08-22 16:15:03,John Bel Edwards,Democratic,NA,NA
575,101405,"On Tuesday at 12:00 PM, I’ll deliver my revised Fiscal Year 2021 Budget Address, laying out how we’ll prioritize our New Jersey values while dealing with an unprecedented public health and fiscal crisis.

Make sure to tune in: http://youtube.com/njgovernorsoffice…",2020-08-22 20:16:15,Phil Murphy,Democratic,NA,NA
137,35299,"Access to quality, affordable health care is critical to Montanans' well-being, particularly during these challenging times. These grants will help ensure Montanans have that critical access to care.",2020-08-23 20:58:22,Steve Bullock,Democratic,NA,NA
358,128911,"(4/6): Today, Florida reported the lowest number of new ""cases"" since June 14th",2020-08-24 14:05:33,Ron DeSantis,Republican,NA,NA
66,166349,"2/ We must be vigilant and relentless when it comes to a fair election, especially during these challenging times.",2020-08-24 16:07:57,Muriel Bowser,Democratic,NA,NA
292,166350,"1/ Along with 170 bipartisan mayors from across the country, we support legislative action to
ensure that 
@USPS
 can support a robust vote-by-mail system.",2020-08-24 16:07:57,Muriel Bowser,Democratic,NA,NA
706,101373,"In June, I proudly nominated Fabiana Pierre-Louis to the NJ Supreme Court. 

Today, she was approved unanimously by the Senate Judiciary Committee. If confirmed, she’d be the first Black woman to serve on the court. Thank you, 
@SenatorScutari
 and 
@NJSenatePres
, for your support.",2020-08-24 17:34:50,Phil Murphy,Democratic,NA,NA
68,69158,"I had the opportunity to visit today with 
@CityofStgeorge
 officials to survey the damage caused by severe thunderstorms. Response teams have done a tremendous job responding to the flooding and enabling roads to be reopened. #utwx",2020-08-24 20:01:20,Gary Herbert,Republican,NA,NA
274,13114,"UnitedHealthcare provided the Pima Council on Aging $50,000 to provide meals to homebound seniors. https://tucson.com/business/giving-back-in-southern-arizona/article_08cd9f74-3722-5105-8a51-88fbc00d6aa7.html… 
@PCOAging
 @UHC
 3/",2020-08-24 21:02:40,Doug Ducey,Republican,NA,NA
967,133560,"Housing is critical to Minnesotans’ health and well-being, especially during this pandemic. Today we’re launching a $100 million program to prevent eviction and homelessness and help Minnesotans maintain housing stability.",2020-08-24 21:20:41,Tim Walz,Democratic,NA,NA
817,128906,"Thank you to the 
@MiamiDolphins
 for having me today to discuss ways we can bring the fans back to 
@HardRockStadium
 for the upcoming 
@NFL
 season.",2020-08-24 21:20:45,Ron DeSantis,Republican,NA,NA
904,89043,Good information for seniors and their families,2020-08-25 14:09:00,Mike DeWine,Republican,NA,NA
217,45633,"Relief and protection for workers and families:
 
 Hazard pay and PPE for more frontline workers
 Expanded childcare access
 Paid parental leave for all Pennsylvanians
 
 Support for educators
 Financial help for utilities and rent",2020-08-25 14:26:05,Tom Wolf,Democratic,NA,NA
732,101332,We will protect our commitment to affordable housing through our investments in the Affordable Housing Trust Fund.,2020-08-25 14:48:16,Phil Murphy,Democratic,NA,NA
442,101316,"Let us do what generations of New Jerseyans did before us: harness our ability to adapt and innovate, embrace our diversity, create new opportunity, and charge ahead unafraid to lead.

Together, let’s build a New Jersey that looks forward, not backward. #NJBudget",2020-08-25 14:59:13,Phil Murphy,Democratic,NA,NA
945,121569,"We can't afford a census undercount. By filling out your Census form at http://my2020census.gov, you're helping secure funding for schools, roads, hospitals & more. It's a safe and confidential way to help serve your state and nation. Let's #MakeILCount.",2020-08-25 15:40:12,J. B. Pritzker,Democratic,NA,NA
417,108661,"WEEKLY CONNECTICUT TRAVEL ADVISORY UPDATE:
Added to impacted locations: Guam
Removed from list: Alaska, Arizona, Delaware, Maryland, Montana

If you're traveling to CT from the following states you need to quarantine 14 days. See the full list",2020-08-25 16:05:23,Ned Lamont,Democratic,NA,NA
195,4133,"Happy 80th Birthday to my friend and former Georgia Governor, 
@NathanDeal
! #gapol",2020-08-25 16:26:29,Brian Kemp,Republican,NA,NA
301,121565,"To open businesses and to keep them open, we MUST slow the rate of infection across the state.

With that in mind, today we’re announcing an expanded statewide policy requiring customers to wear a mask when interacting with staff at a bar or restaurant. https://www2.illinois.gov/Pages/news-item.aspx?ReleaseID=21994…",2020-08-25 19:15:58,J. B. Pritzker,Democratic,NA,NA
508,166327,"The first day of school is just around the corner, and we want to help answer your questions. Join 
@dcpublicschools
 and 
@DMEforDC
 for a telephone town hall!
 Wednesday, August 26
 5 pm
 844-881-1314

RSVP: http://bit.ly/CommunityCall826…

#ReopenStrong",2020-08-25 21:16:15,Muriel Bowser,Democratic,NA,NA
519,13097,"Please take time today to respond to the 2020 Census if you haven’t done so already. It’s safe, easy and important… and it’s our civic responsibility! 

More information: http://AZCensus2020.gov 
@AZCensus2020
 #AZCounts",2020-08-25 22:17:18,Doug Ducey,Republican,NA,NA
962,13093,"“They’ve really done an excellent job in Arizona.” 
@FoxNews
Arizonans deserve immense credit for bringing our numbers down. Let’s keep this going.",2020-08-26 1:40:01,Doug Ducey,Republican,NA,NA
160,119020,"To keep it this way, it is critical that we all do our part by continuing to follow 
@healthvermont
 guidelines.

- Physically Distance 
- Wash Your Hands 
- Stay Home When Sick
- #MasksOnVT",2020-08-26 11:55:09,Phil Scott,Republican,NA,NA
