"","x1","text","time","name","party","for_blm","against_blm"
"805",165996,"If you or someone you know is a victim of domestic violence, please visit http://bit.ly/purpleresources.

#DomesticViolenceAwarenessMonth",2020-10-13 16:00:36,"Muriel Bowser","Democratic",NA,NA
"806",63454,"ICYMI: Hurricane preparedness during #COVID19 discussion with 
@Hawaii_EMA
 Administrator Luke Meyers 
@hazardlm
  https://facebook.com/GovernorDavidIge/videos/681597089088014/?__xts__[0]=68.ARDCllO-ug0mTZBPc5UqbSfe16XMZw37na7WBVN7p6EAQHQjIzhp7E5CCCjSu9pWLDAAZFL3bLwPtNfD_09z-ttt2F_pA1EGAn8Z9NzAtlNI-G5jgckDXSBBNc7yRi2xvVeiA77HEd9OKxzLon57rI33NVnCu2K6UBTjEDE7P3N6QM8OK7pAKxGHbzYTt8PICPZyVhhFF9T7rnlV4BpTOq3VM1AALLN_2wOgHH90WMk7vrEqFAO1bnoHDRBobsjel03mbiBHNAjRckMkSNQmABe4ilVPwrJSwZHfsaWZ8lOPanXjaPAWLvVX_c6hHbbnhXuNNH67j4VsLzRpjVbSA6uM19HdON3jH4A&__tn__=-R…",2020-07-22 01:22:34,"David Ige","Democratic",NA,NA
"807",28827,"Exciting news! 
@USDA
 is investing nearly $17 million to provide rural broadband service to unserved and underserved areas of Tennessee. 

Thank you, 
@POTUS
 and @SecretarySonny, for your continued investment and support in Rural Tennessee.",2020-10-08 20:35:39,"Bill Lee","Republican",NA,NA
"808",27523,"Gov. Andy Beshear on Tuesday updated Kentuckians on the state’s continuing efforts to fight #COVID19. https://go.usa.gov/xfpXQ",2020-08-04 21:04:59,"Andy Beshear","Democratic",NA,NA
"809",60557,"Join us at 1:30 pm today for our live media briefing on the latest #COVID19 updates",2020-10-22 17:54:47,"Tony Evers","Democratic",NA,NA
"810",69327,"Today I am pleased to announce the appointment of Ron Allen to the Utah Public Service Commission. Ron’s prior experience in the Utah State Senate and on the Public Service Commission will prove to be a valuable asset.",2020-05-20 18:14:25,"Gary Herbert","Republican",NA,NA
"811",108412,"WEEKLY CONNECTICUT TRAVEL ADVISORY UPDATE:
Added to impacted locations: Arizona, Maryland
No states/territories removed this week

If you're entering Connecticut from these locations, you need to quarantine 14 days. See full list",2020-10-20 22:42:03,"Ned Lamont","Democratic",NA,NA
"812",30718,"Coming up at 5:30, I’ll be live on 
@WMUR9
 to answer your #COVID19 questions. Tune-in!",2020-07-01 20:56:17,"Chris Sununu","Republican",NA,NA
"813",97655,"The projects include water and sewer system improvements, wastewater treatment upgrades, streets and drainage fixes, accommodations for individuals with disabilities at public facilities, senior center construction and more.

Find more information here: https://bit.ly/33M8AcK",2020-09-21 18:15:12,"Michelle Lujan Grisham","Democratic",NA,NA
"814",43635,"Idaho's long-term care facilities are in need of heroes. Visit http://Idaho.CareForTheAging.Org for information on how you can make a difference in the lives of Idaho's elderly.",2020-08-06 22:34:41,"Brad Little","Republican",NA,NA
"815",114566,"Today and tomorrow, our 
@HealthyLivingMo
 and Missouri National Guard teams will be testing for COVID-19 in Joplin.

Register at http://health.mo.gov/communitytest",2020-07-19 14:49:00,"Mike Parson","Republican",NA,NA
"816",103742,"13-year-old James Freeman has been using his allowance to buy filament for his 3D printer, which has been turning-out ear guards to make wearing a mask more comfortable. So far, he’s donated 500 of them to front-line workers. He’s doing this all by himself. #NJThanksYou!",2020-05-02 17:20:08,"Phil Murphy","Democratic",NA,NA
"817",89082,"Live now on http://ohiochannel.org: Jeff Greenly, superintendent of Belpre City Schools in Washington County, is discussing #BackToSchool plans for his district.",2020-08-20 18:28:42,"Mike DeWine","Republican",NA,NA
"818",45664,"I don’t want you to get #COVID19. Here is the best health info we have at this moment to protect yourself from getting the virus.",2020-08-15 13:00:00,"Tom Wolf","Democratic",NA,NA
"819",153959,"As an LSU alumnus, I applaud the leadership of LSU for being open to their concerns, taking action, and working to bring greater diversity to the university. #lagov #lalege",2020-06-11 20:58:32,"John Bel Edwards","Democratic",NA,NA
"820",121713,"Under the new plan, we'll transition residents to smaller, regional therapeutic residential centers, invest significantly in community wraparound support and intervention services for justice-involved youth, and increase financial support for victim services.",2020-07-31 18:01:10,"J. B. Pritzker","Democratic",NA,NA
"821",102658,"There is still a lot we don’t know about #COVID19, but we know two things with absolute certainty:
Outdoor environments are safer than indoor environments
Wearing a face covering is safer than not wearing a face covering",2020-06-15 17:06:45,"Phil Murphy","Democratic",NA,NA
"822",27785,"State to supply masks, gloves, hand sanitizer and face shields to all 120 counties https://go.usa.gov/xwmkr",2020-06-17 19:25:06,"Andy Beshear","Democratic",NA,NA
"823",165928,"Does COVID-19 have you worried about your financial future? Join 
@DCDISB
 and 
@OLADCGov
 for a virtual, financial literacy workshop in Spanish! 

¡Hoy a las 4:00 PM!

RSVP:",2020-10-22 15:08:03,"Muriel Bowser","Democratic",NA,NA
"824",40429,"Read my full statement below. #alpolitics #alwx",2020-10-06 20:22:57,"Kay Ivey","Republican",NA,NA
"825",45379,"Even with every safety measure in place, #COVID19 makes gathering in restaurants at full capacity dangerous. 

It’s not the fault of restaurants, and they shouldn’t have to handle this burden alone.",2020-10-22 18:27:25,"Tom Wolf","Democratic",NA,NA
"826",27738,"Kentucky, you're continuing to do the right thing to help us flatten the curve. Keep it up. And continue to share your positive stories with #TeamKentucky.  We will get through this together.",2020-06-26 22:22:00,"Andy Beshear","Democratic",NA,NA
"827",133724,"COVID-19 has caused food insecurity for thousands of Minnesotans and added new burdens on local governments.

That's why today we announced a $853 million plan to build a stronger, more equitable economy by supporting emergency food efforts and our local governments across MN.",2020-06-26 02:21:10,"Tim Walz","Democratic",NA,NA
"828",27699,"Our future is bright Kentucky. Let's continue to work together, make the right choices and build a better tomorrow. #TogetherKy",2020-07-06 22:51:00,"Andy Beshear","Democratic",NA,NA
"829",114353,"As a third generation cattleman, watching the 
@missouri4h
 & 
@MissouriFFA
‘s Angus Show and visiting the Cattle Barns are always a highlight at the 
@MoStateFair
. #HomeIsHere",2020-08-13 14:35:58,"Mike Parson","Republican",NA,NA
"830",63616,"May 18, 2020 News Conference: #COVID19 Update - Announcing the 8th Emergency Proclamation and a strategy to reopen and reshape Hawaiʻi’s economy.

To follow the Beyond Recovery: Reopening Hawaiʻi’s PPT presentation, click here: https://governor.hawaii.gov/wp-content/uploads/2020/05/EMBARGOED_Media_Gov_Reopening-Presentation-Slide-Deck_18-May-2020-1208-PM.pdf…",2020-05-19 01:13:54,"David Ige","Democratic",NA,NA
"831",122166,"I want to thank Dr. Mirza and all your colleagues for everything you’re doing to care for people who are sick with COVID-19. We are all indebted to you.",2020-05-22 21:29:44,"J. B. Pritzker","Democratic",NA,NA
"832",115258,"To the officers who risk their lives to protect Missourians, we thank you. #NationalPoliceWeek",2020-05-11 14:55:35,"Mike Parson","Republican",NA,NA
"833",166510,"From 4-8 pm this evening, firehouses will still offer free coronavirus testing.",2020-07-31 20:37:43,"Muriel Bowser","Democratic",NA,NA
"834",176092,"North Carolina will remain paused in Phase 3 for the next three weeks. Let’s take this time to focus on what we know works — wearing a mask, washing our hands and waiting six feet apart.
https://governor.nc.gov/news/following-data-north-carolina-will-remain-paused-phase-3…",2020-10-21 19:46:09,"Roy Cooper","Democratic",NA,NA
"835",101902,"Facilities that are licensed health clubs can only open their indoor areas for 1-on-1, individualized training

We know everyone wants to get back to their old workout routines, but outdoor activities are safer than indoor activities.",2020-07-22 17:09:29,"Phil Murphy","Democratic",NA,NA
"836",45646,"Get the latest information and guidance on #COVID19 in Pennsylvania. http://Pa.gov/covid-19",2020-08-21 17:00:01,"Tom Wolf","Democratic",NA,NA
"837",4104,"We've come too far - and sacrificed too much - to turn back now. Let's stay vigilant and stay focused in the days ahead to keep Georgia moving in the right direction! https://ajc.com/politics/wary-of-new-virus-surge-kemp-warns-georgians-not-to-let-their-guard-down/SM2VRFVGSFDMLBH7CQYUXK5UWY/… #gapol",2020-09-04 17:46:04,"Brian Kemp","Republican",NA,NA
"838",102472,"In New Jersey, we have our own history of police-involved deaths. 

Maurice Gordon is just one example. Our condolences, thoughts and prayers go out to the family of Mr. Gordon and every family who has shared this kind of tragic loss.",2020-06-19 21:08:49,"Phil Murphy","Democratic",NA,NA
"839",139321,"Looking for some good news?

How about this from Tom Green County in Texas.

County Proposes LOWERING Your Taxes. 

https://sanangelolive.com/news/county/2020-08-11/county-proposes-lowering-your-taxes… via 
@San
 Angelo LIVE!",2020-08-12 03:17:57,"Greg Abbott","Republican",NA,NA
"840",176496,"I want to thank major retailers like Walmart, Costco, Fresh Market and Lowes and so many other businesses which are requiring face masks in their stores. This type of leadership by example shows the public that these retailers truly care about their customers and their employees.",2020-07-21 18:04:34,"Roy Cooper","Democratic",NA,NA
"841",13414,"Good news for Arizona as 361 cases of Remdesivir, an antiviral drug shown to treat severe cases of #COVID19, are on their way. 
@12News
 @HHSGov",2020-07-13 16:51:57,"Doug Ducey","Republican",NA,NA
"842",153096,"If you are using a generator during or after Hurricane #Zeta, please use caution. Follow the manufacturer instructions, do not use them inside your home and keep them away from windows and doors. #lagov #lawx",2020-10-28 14:43:40,"John Bel Edwards","Democratic",NA,NA
"843",131426,"It was an honor to visit 
@PeppersRanch
 yesterday to provide Okla foster children & their families with backpacks and supplies for the new school year. A special thanks to 
@OklaChildAdv
 for gifting backpacks & 
@feedthechildren
 for donating school supplies!",2020-08-16 19:12:36,"Kevin Stitt","Republican",NA,NA
"844",176800,"Throughout this weekend I have been briefed by Emergency Management and Public Safety officials. State resources have been provided to support the response.",2020-05-31 20:05:05,"Roy Cooper","Democratic",NA,NA
"845",55796,"I will hold a press conference at 11:00 AM tomorrow.

We will not have our regular 2:00 PM briefing, as there is a televised memorial service for George Floyd scheduled to begin at the same time. 

Please tune in.",2020-06-03 22:28:03,"Ralph Northam","Democratic",NA,NA
"846",10185,"The video playlist from the 2020 Governor's Summit on Innovative Education is now available!

Watch our conversations with education innovators like 
@khanacademy
's Sal Khan, 
@FIRSTweets
 founder Dean Kamen and 
@Curriki
 co-founder Scott McNealy. https://youtube.com/playlist?list=PLTqg3F6PU3LwBD_SADunZS6OXmAIhnHlR…",2020-08-14 21:05:20,"Doug Burgum","Republican",NA,NA
"847",27325,"Congratulations to our 
@KyStateParks
 and all of our state attractions honored in 
@KentuckyLiving
's ""Best in Kentucky."" We are lucky to have these incredible destinations in our state. https://kentuckyliving.com/lifestyle/2020-best-in-kentucky-finalists…",2020-09-04 15:43:51,"Andy Beshear","Democratic",NA,NA
